hourly_counts,date_time,year,month,month_day,week_day,hour,sensor_id,sensor_name
309,12/08/2016 21:00,2016,August,12,Friday,21,13,Flagstaff Station
249,12/08/2016 22:00,2016,August,12,Friday,22,13,Flagstaff Station
154,12/08/2016 23:00,2016,August,12,Friday,23,13,Flagstaff Station
97,13/08/2016 00:00,2016,August,13,Saturday,0,13,Flagstaff Station
62,13/08/2016 01:00,2016,August,13,Saturday,1,13,Flagstaff Station
42,13/08/2016 02:00,2016,August,13,Saturday,2,13,Flagstaff Station
26,13/08/2016 03:00,2016,August,13,Saturday,3,13,Flagstaff Station
19,13/08/2016 04:00,2016,August,13,Saturday,4,13,Flagstaff Station
33,13/08/2016 05:00,2016,August,13,Saturday,5,13,Flagstaff Station
42,13/08/2016 06:00,2016,August,13,Saturday,6,13,Flagstaff Station
112,13/08/2016 07:00,2016,August,13,Saturday,7,13,Flagstaff Station
229,13/08/2016 08:00,2016,August,13,Saturday,8,13,Flagstaff Station
255,13/08/2016 09:00,2016,August,13,Saturday,9,13,Flagstaff Station
269,13/08/2016 10:00,2016,August,13,Saturday,10,13,Flagstaff Station
288,13/08/2016 11:00,2016,August,13,Saturday,11,13,Flagstaff Station
297,13/08/2016 12:00,2016,August,13,Saturday,12,13,Flagstaff Station
290,13/08/2016 13:00,2016,August,13,Saturday,13,13,Flagstaff Station
318,13/08/2016 14:00,2016,August,13,Saturday,14,13,Flagstaff Station
251,13/08/2016 15:00,2016,August,13,Saturday,15,13,Flagstaff Station
269,13/08/2016 16:00,2016,August,13,Saturday,16,13,Flagstaff Station
309,13/08/2016 17:00,2016,August,13,Saturday,17,13,Flagstaff Station
280,13/08/2016 18:00,2016,August,13,Saturday,18,13,Flagstaff Station
207,13/08/2016 19:00,2016,August,13,Saturday,19,13,Flagstaff Station
164,13/08/2016 20:00,2016,August,13,Saturday,20,13,Flagstaff Station
153,13/08/2016 21:00,2016,August,13,Saturday,21,13,Flagstaff Station
209,13/08/2016 22:00,2016,August,13,Saturday,22,13,Flagstaff Station
192,13/08/2016 23:00,2016,August,13,Saturday,23,13,Flagstaff Station
126,14/08/2016 00:00,2016,August,14,Sunday,0,13,Flagstaff Station
82,14/08/2016 01:00,2016,August,14,Sunday,1,13,Flagstaff Station
26,14/08/2016 02:00,2016,August,14,Sunday,2,13,Flagstaff Station
35,14/08/2016 03:00,2016,August,14,Sunday,3,13,Flagstaff Station
25,14/08/2016 04:00,2016,August,14,Sunday,4,13,Flagstaff Station
15,14/08/2016 05:00,2016,August,14,Sunday,5,13,Flagstaff Station
22,14/08/2016 06:00,2016,August,14,Sunday,6,13,Flagstaff Station
36,14/08/2016 07:00,2016,August,14,Sunday,7,13,Flagstaff Station
134,14/08/2016 08:00,2016,August,14,Sunday,8,13,Flagstaff Station
214,14/08/2016 09:00,2016,August,14,Sunday,9,13,Flagstaff Station
249,14/08/2016 10:00,2016,August,14,Sunday,10,13,Flagstaff Station
311,14/08/2016 11:00,2016,August,14,Sunday,11,13,Flagstaff Station
271,14/08/2016 12:00,2016,August,14,Sunday,12,13,Flagstaff Station
269,14/08/2016 13:00,2016,August,14,Sunday,13,13,Flagstaff Station
201,14/08/2016 14:00,2016,August,14,Sunday,14,13,Flagstaff Station
208,14/08/2016 15:00,2016,August,14,Sunday,15,13,Flagstaff Station
213,14/08/2016 16:00,2016,August,14,Sunday,16,13,Flagstaff Station
186,14/08/2016 17:00,2016,August,14,Sunday,17,13,Flagstaff Station
188,14/08/2016 18:00,2016,August,14,Sunday,18,13,Flagstaff Station
161,14/08/2016 19:00,2016,August,14,Sunday,19,13,Flagstaff Station
115,14/08/2016 20:00,2016,August,14,Sunday,20,13,Flagstaff Station
109,14/08/2016 21:00,2016,August,14,Sunday,21,13,Flagstaff Station
100,14/08/2016 22:00,2016,August,14,Sunday,22,13,Flagstaff Station
72,14/08/2016 23:00,2016,August,14,Sunday,23,13,Flagstaff Station
36,15/08/2016 00:00,2016,August,15,Monday,0,13,Flagstaff Station
32,15/08/2016 01:00,2016,August,15,Monday,1,13,Flagstaff Station
19,15/08/2016 02:00,2016,August,15,Monday,2,13,Flagstaff Station
18,15/08/2016 03:00,2016,August,15,Monday,3,13,Flagstaff Station
5,15/08/2016 04:00,2016,August,15,Monday,4,13,Flagstaff Station
117,15/08/2016 05:00,2016,August,15,Monday,5,13,Flagstaff Station
642,15/08/2016 06:00,2016,August,15,Monday,6,13,Flagstaff Station
2259,15/08/2016 07:00,2016,August,15,Monday,7,13,Flagstaff Station
4993,15/08/2016 08:00,2016,August,15,Monday,8,13,Flagstaff Station
2837,15/08/2016 09:00,2016,August,15,Monday,9,13,Flagstaff Station
999,15/08/2016 10:00,2016,August,15,Monday,10,13,Flagstaff Station
811,15/08/2016 11:00,2016,August,15,Monday,11,13,Flagstaff Station
1201,15/08/2016 12:00,2016,August,15,Monday,12,13,Flagstaff Station
1552,15/08/2016 13:00,2016,August,15,Monday,13,13,Flagstaff Station
1051,15/08/2016 14:00,2016,August,15,Monday,14,13,Flagstaff Station
1207,15/08/2016 15:00,2016,August,15,Monday,15,13,Flagstaff Station
2524,15/08/2016 16:00,2016,August,15,Monday,16,13,Flagstaff Station
4120,15/08/2016 17:00,2016,August,15,Monday,17,13,Flagstaff Station
1785,15/08/2016 18:00,2016,August,15,Monday,18,13,Flagstaff Station
659,15/08/2016 19:00,2016,August,15,Monday,19,13,Flagstaff Station
268,15/08/2016 20:00,2016,August,15,Monday,20,13,Flagstaff Station
204,15/08/2016 21:00,2016,August,15,Monday,21,13,Flagstaff Station
132,15/08/2016 22:00,2016,August,15,Monday,22,13,Flagstaff Station
101,15/08/2016 23:00,2016,August,15,Monday,23,13,Flagstaff Station
40,16/08/2016 00:00,2016,August,16,Tuesday,0,13,Flagstaff Station
12,16/08/2016 01:00,2016,August,16,Tuesday,1,13,Flagstaff Station
10,16/08/2016 02:00,2016,August,16,Tuesday,2,13,Flagstaff Station
12,16/08/2016 03:00,2016,August,16,Tuesday,3,13,Flagstaff Station
11,16/08/2016 04:00,2016,August,16,Tuesday,4,13,Flagstaff Station
137,16/08/2016 05:00,2016,August,16,Tuesday,5,13,Flagstaff Station
698,16/08/2016 06:00,2016,August,16,Tuesday,6,13,Flagstaff Station
2414,16/08/2016 07:00,2016,August,16,Tuesday,7,13,Flagstaff Station
5195,16/08/2016 08:00,2016,August,16,Tuesday,8,13,Flagstaff Station
2607,16/08/2016 09:00,2016,August,16,Tuesday,9,13,Flagstaff Station
1133,16/08/2016 10:00,2016,August,16,Tuesday,10,13,Flagstaff Station
959,16/08/2016 11:00,2016,August,16,Tuesday,11,13,Flagstaff Station
1439,16/08/2016 12:00,2016,August,16,Tuesday,12,13,Flagstaff Station
1614,16/08/2016 13:00,2016,August,16,Tuesday,13,13,Flagstaff Station
1103,16/08/2016 14:00,2016,August,16,Tuesday,14,13,Flagstaff Station
1367,16/08/2016 15:00,2016,August,16,Tuesday,15,13,Flagstaff Station
2613,16/08/2016 16:00,2016,August,16,Tuesday,16,13,Flagstaff Station
4177,16/08/2016 17:00,2016,August,16,Tuesday,17,13,Flagstaff Station
1842,16/08/2016 18:00,2016,August,16,Tuesday,18,13,Flagstaff Station
619,16/08/2016 19:00,2016,August,16,Tuesday,19,13,Flagstaff Station
353,16/08/2016 20:00,2016,August,16,Tuesday,20,13,Flagstaff Station
257,16/08/2016 21:00,2016,August,16,Tuesday,21,13,Flagstaff Station
156,16/08/2016 22:00,2016,August,16,Tuesday,22,13,Flagstaff Station
102,16/08/2016 23:00,2016,August,16,Tuesday,23,13,Flagstaff Station
53,17/08/2016 00:00,2016,August,17,Wednesday,0,13,Flagstaff Station
40,17/08/2016 01:00,2016,August,17,Wednesday,1,13,Flagstaff Station
11,17/08/2016 02:00,2016,August,17,Wednesday,2,13,Flagstaff Station
7,17/08/2016 03:00,2016,August,17,Wednesday,3,13,Flagstaff Station
11,17/08/2016 04:00,2016,August,17,Wednesday,4,13,Flagstaff Station
125,17/08/2016 05:00,2016,August,17,Wednesday,5,13,Flagstaff Station
725,17/08/2016 06:00,2016,August,17,Wednesday,6,13,Flagstaff Station
2430,17/08/2016 07:00,2016,August,17,Wednesday,7,13,Flagstaff Station
5182,17/08/2016 08:00,2016,August,17,Wednesday,8,13,Flagstaff Station
2596,17/08/2016 09:00,2016,August,17,Wednesday,9,13,Flagstaff Station
935,17/08/2016 10:00,2016,August,17,Wednesday,10,13,Flagstaff Station
787,17/08/2016 11:00,2016,August,17,Wednesday,11,13,Flagstaff Station
1156,17/08/2016 12:00,2016,August,17,Wednesday,12,13,Flagstaff Station
1362,17/08/2016 13:00,2016,August,17,Wednesday,13,13,Flagstaff Station
1002,17/08/2016 14:00,2016,August,17,Wednesday,14,13,Flagstaff Station
1242,17/08/2016 15:00,2016,August,17,Wednesday,15,13,Flagstaff Station
2521,17/08/2016 16:00,2016,August,17,Wednesday,16,13,Flagstaff Station
4044,17/08/2016 17:00,2016,August,17,Wednesday,17,13,Flagstaff Station
1780,17/08/2016 18:00,2016,August,17,Wednesday,18,13,Flagstaff Station
686,17/08/2016 19:00,2016,August,17,Wednesday,19,13,Flagstaff Station
359,17/08/2016 20:00,2016,August,17,Wednesday,20,13,Flagstaff Station
274,17/08/2016 21:00,2016,August,17,Wednesday,21,13,Flagstaff Station
150,17/08/2016 22:00,2016,August,17,Wednesday,22,13,Flagstaff Station
108,17/08/2016 23:00,2016,August,17,Wednesday,23,13,Flagstaff Station
49,18/08/2016 00:00,2016,August,18,Thursday,0,13,Flagstaff Station
31,18/08/2016 01:00,2016,August,18,Thursday,1,13,Flagstaff Station
11,18/08/2016 02:00,2016,August,18,Thursday,2,13,Flagstaff Station
7,18/08/2016 03:00,2016,August,18,Thursday,3,13,Flagstaff Station
5,18/08/2016 04:00,2016,August,18,Thursday,4,13,Flagstaff Station
111,18/08/2016 05:00,2016,August,18,Thursday,5,13,Flagstaff Station
709,18/08/2016 06:00,2016,August,18,Thursday,6,13,Flagstaff Station
2398,18/08/2016 07:00,2016,August,18,Thursday,7,13,Flagstaff Station
4975,18/08/2016 08:00,2016,August,18,Thursday,8,13,Flagstaff Station
2517,18/08/2016 09:00,2016,August,18,Thursday,9,13,Flagstaff Station
1045,18/08/2016 10:00,2016,August,18,Thursday,10,13,Flagstaff Station
880,18/08/2016 11:00,2016,August,18,Thursday,11,13,Flagstaff Station
1280,18/08/2016 12:00,2016,August,18,Thursday,12,13,Flagstaff Station
1537,18/08/2016 13:00,2016,August,18,Thursday,13,13,Flagstaff Station
1044,18/08/2016 14:00,2016,August,18,Thursday,14,13,Flagstaff Station
1239,18/08/2016 15:00,2016,August,18,Thursday,15,13,Flagstaff Station
2462,18/08/2016 16:00,2016,August,18,Thursday,16,13,Flagstaff Station
3987,18/08/2016 17:00,2016,August,18,Thursday,17,13,Flagstaff Station
1723,18/08/2016 18:00,2016,August,18,Thursday,18,13,Flagstaff Station
626,18/08/2016 19:00,2016,August,18,Thursday,19,13,Flagstaff Station
363,18/08/2016 20:00,2016,August,18,Thursday,20,13,Flagstaff Station
297,18/08/2016 21:00,2016,August,18,Thursday,21,13,Flagstaff Station
164,18/08/2016 22:00,2016,August,18,Thursday,22,13,Flagstaff Station
134,18/08/2016 23:00,2016,August,18,Thursday,23,13,Flagstaff Station
64,19/08/2016 00:00,2016,August,19,Friday,0,13,Flagstaff Station
15,19/08/2016 01:00,2016,August,19,Friday,1,13,Flagstaff Station
10,19/08/2016 02:00,2016,August,19,Friday,2,13,Flagstaff Station
13,19/08/2016 03:00,2016,August,19,Friday,3,13,Flagstaff Station
14,19/08/2016 04:00,2016,August,19,Friday,4,13,Flagstaff Station
111,19/08/2016 05:00,2016,August,19,Friday,5,13,Flagstaff Station
643,19/08/2016 06:00,2016,August,19,Friday,6,13,Flagstaff Station
2323,19/08/2016 07:00,2016,August,19,Friday,7,13,Flagstaff Station
5112,19/08/2016 08:00,2016,August,19,Friday,8,13,Flagstaff Station
2418,19/08/2016 09:00,2016,August,19,Friday,9,13,Flagstaff Station
959,19/08/2016 10:00,2016,August,19,Friday,10,13,Flagstaff Station
966,19/08/2016 11:00,2016,August,19,Friday,11,13,Flagstaff Station
1191,19/08/2016 12:00,2016,August,19,Friday,12,13,Flagstaff Station
1295,19/08/2016 13:00,2016,August,19,Friday,13,13,Flagstaff Station
1254,19/08/2016 14:00,2016,August,19,Friday,14,13,Flagstaff Station
1318,19/08/2016 15:00,2016,August,19,Friday,15,13,Flagstaff Station
2189,19/08/2016 16:00,2016,August,19,Friday,16,13,Flagstaff Station
3362,19/08/2016 17:00,2016,August,19,Friday,17,13,Flagstaff Station
1694,19/08/2016 18:00,2016,August,19,Friday,18,13,Flagstaff Station
547,19/08/2016 19:00,2016,August,19,Friday,19,13,Flagstaff Station
313,19/08/2016 20:00,2016,August,19,Friday,20,13,Flagstaff Station
266,19/08/2016 21:00,2016,August,19,Friday,21,13,Flagstaff Station
227,19/08/2016 22:00,2016,August,19,Friday,22,13,Flagstaff Station
153,19/08/2016 23:00,2016,August,19,Friday,23,13,Flagstaff Station
90,20/08/2016 00:00,2016,August,20,Saturday,0,13,Flagstaff Station
54,20/08/2016 01:00,2016,August,20,Saturday,1,13,Flagstaff Station
26,20/08/2016 02:00,2016,August,20,Saturday,2,13,Flagstaff Station
29,20/08/2016 03:00,2016,August,20,Saturday,3,13,Flagstaff Station
17,20/08/2016 04:00,2016,August,20,Saturday,4,13,Flagstaff Station
30,20/08/2016 05:00,2016,August,20,Saturday,5,13,Flagstaff Station
49,20/08/2016 06:00,2016,August,20,Saturday,6,13,Flagstaff Station
117,20/08/2016 07:00,2016,August,20,Saturday,7,13,Flagstaff Station
240,20/08/2016 08:00,2016,August,20,Saturday,8,13,Flagstaff Station
259,20/08/2016 09:00,2016,August,20,Saturday,9,13,Flagstaff Station
265,20/08/2016 10:00,2016,August,20,Saturday,10,13,Flagstaff Station
262,20/08/2016 11:00,2016,August,20,Saturday,11,13,Flagstaff Station
343,20/08/2016 12:00,2016,August,20,Saturday,12,13,Flagstaff Station
283,20/08/2016 13:00,2016,August,20,Saturday,13,13,Flagstaff Station
322,20/08/2016 14:00,2016,August,20,Saturday,14,13,Flagstaff Station
271,20/08/2016 15:00,2016,August,20,Saturday,15,13,Flagstaff Station
290,20/08/2016 16:00,2016,August,20,Saturday,16,13,Flagstaff Station
282,20/08/2016 17:00,2016,August,20,Saturday,17,13,Flagstaff Station
244,20/08/2016 18:00,2016,August,20,Saturday,18,13,Flagstaff Station
183,20/08/2016 19:00,2016,August,20,Saturday,19,13,Flagstaff Station
212,20/08/2016 20:00,2016,August,20,Saturday,20,13,Flagstaff Station
179,20/08/2016 21:00,2016,August,20,Saturday,21,13,Flagstaff Station
189,20/08/2016 22:00,2016,August,20,Saturday,22,13,Flagstaff Station
174,20/08/2016 23:00,2016,August,20,Saturday,23,13,Flagstaff Station
99,21/08/2016 00:00,2016,August,21,Sunday,0,13,Flagstaff Station
41,21/08/2016 01:00,2016,August,21,Sunday,1,13,Flagstaff Station
31,21/08/2016 02:00,2016,August,21,Sunday,2,13,Flagstaff Station
17,21/08/2016 03:00,2016,August,21,Sunday,3,13,Flagstaff Station
19,21/08/2016 04:00,2016,August,21,Sunday,4,13,Flagstaff Station
5,21/08/2016 05:00,2016,August,21,Sunday,5,13,Flagstaff Station
11,21/08/2016 06:00,2016,August,21,Sunday,6,13,Flagstaff Station
57,21/08/2016 07:00,2016,August,21,Sunday,7,13,Flagstaff Station
135,21/08/2016 08:00,2016,August,21,Sunday,8,13,Flagstaff Station
180,21/08/2016 09:00,2016,August,21,Sunday,9,13,Flagstaff Station
230,21/08/2016 10:00,2016,August,21,Sunday,10,13,Flagstaff Station
238,21/08/2016 11:00,2016,August,21,Sunday,11,13,Flagstaff Station
233,21/08/2016 12:00,2016,August,21,Sunday,12,13,Flagstaff Station
192,21/08/2016 13:00,2016,August,21,Sunday,13,13,Flagstaff Station
223,21/08/2016 14:00,2016,August,21,Sunday,14,13,Flagstaff Station
235,21/08/2016 15:00,2016,August,21,Sunday,15,13,Flagstaff Station
211,21/08/2016 16:00,2016,August,21,Sunday,16,13,Flagstaff Station
209,21/08/2016 17:00,2016,August,21,Sunday,17,13,Flagstaff Station
162,21/08/2016 18:00,2016,August,21,Sunday,18,13,Flagstaff Station
122,21/08/2016 19:00,2016,August,21,Sunday,19,13,Flagstaff Station
107,21/08/2016 20:00,2016,August,21,Sunday,20,13,Flagstaff Station
104,21/08/2016 21:00,2016,August,21,Sunday,21,13,Flagstaff Station
101,21/08/2016 22:00,2016,August,21,Sunday,22,13,Flagstaff Station
69,21/08/2016 23:00,2016,August,21,Sunday,23,13,Flagstaff Station
29,22/08/2016 00:00,2016,August,22,Monday,0,13,Flagstaff Station
17,22/08/2016 01:00,2016,August,22,Monday,1,13,Flagstaff Station
10,22/08/2016 02:00,2016,August,22,Monday,2,13,Flagstaff Station
2,22/08/2016 03:00,2016,August,22,Monday,3,13,Flagstaff Station
3,22/08/2016 04:00,2016,August,22,Monday,4,13,Flagstaff Station
111,22/08/2016 05:00,2016,August,22,Monday,5,13,Flagstaff Station
570,22/08/2016 06:00,2016,August,22,Monday,6,13,Flagstaff Station
2279,22/08/2016 07:00,2016,August,22,Monday,7,13,Flagstaff Station
5089,22/08/2016 08:00,2016,August,22,Monday,8,13,Flagstaff Station
2811,22/08/2016 09:00,2016,August,22,Monday,9,13,Flagstaff Station
999,22/08/2016 10:00,2016,August,22,Monday,10,13,Flagstaff Station
845,22/08/2016 11:00,2016,August,22,Monday,11,13,Flagstaff Station
1166,22/08/2016 12:00,2016,August,22,Monday,12,13,Flagstaff Station
1216,22/08/2016 13:00,2016,August,22,Monday,13,13,Flagstaff Station
1063,22/08/2016 14:00,2016,August,22,Monday,14,13,Flagstaff Station
1277,22/08/2016 15:00,2016,August,22,Monday,15,13,Flagstaff Station
2430,22/08/2016 16:00,2016,August,22,Monday,16,13,Flagstaff Station
4438,22/08/2016 17:00,2016,August,22,Monday,17,13,Flagstaff Station
1847,22/08/2016 18:00,2016,August,22,Monday,18,13,Flagstaff Station
530,22/08/2016 19:00,2016,August,22,Monday,19,13,Flagstaff Station
355,22/08/2016 20:00,2016,August,22,Monday,20,13,Flagstaff Station
230,22/08/2016 21:00,2016,August,22,Monday,21,13,Flagstaff Station
139,22/08/2016 22:00,2016,August,22,Monday,22,13,Flagstaff Station
90,22/08/2016 23:00,2016,August,22,Monday,23,13,Flagstaff Station
65,23/08/2016 00:00,2016,August,23,Tuesday,0,13,Flagstaff Station
14,23/08/2016 01:00,2016,August,23,Tuesday,1,13,Flagstaff Station
14,23/08/2016 02:00,2016,August,23,Tuesday,2,13,Flagstaff Station
5,23/08/2016 03:00,2016,August,23,Tuesday,3,13,Flagstaff Station
5,23/08/2016 04:00,2016,August,23,Tuesday,4,13,Flagstaff Station
125,23/08/2016 05:00,2016,August,23,Tuesday,5,13,Flagstaff Station
696,23/08/2016 06:00,2016,August,23,Tuesday,6,13,Flagstaff Station
2485,23/08/2016 07:00,2016,August,23,Tuesday,7,13,Flagstaff Station
5170,23/08/2016 08:00,2016,August,23,Tuesday,8,13,Flagstaff Station
2713,23/08/2016 09:00,2016,August,23,Tuesday,9,13,Flagstaff Station
1069,23/08/2016 10:00,2016,August,23,Tuesday,10,13,Flagstaff Station
866,23/08/2016 11:00,2016,August,23,Tuesday,11,13,Flagstaff Station
1401,23/08/2016 12:00,2016,August,23,Tuesday,12,13,Flagstaff Station
1573,23/08/2016 13:00,2016,August,23,Tuesday,13,13,Flagstaff Station
1693,23/08/2016 14:00,2016,August,23,Tuesday,14,13,Flagstaff Station
2224,23/08/2016 15:00,2016,August,23,Tuesday,15,13,Flagstaff Station
2483,23/08/2016 16:00,2016,August,23,Tuesday,16,13,Flagstaff Station
4176,23/08/2016 17:00,2016,August,23,Tuesday,17,13,Flagstaff Station
1890,23/08/2016 18:00,2016,August,23,Tuesday,18,13,Flagstaff Station
639,23/08/2016 19:00,2016,August,23,Tuesday,19,13,Flagstaff Station
400,23/08/2016 20:00,2016,August,23,Tuesday,20,13,Flagstaff Station
285,23/08/2016 21:00,2016,August,23,Tuesday,21,13,Flagstaff Station
139,23/08/2016 22:00,2016,August,23,Tuesday,22,13,Flagstaff Station
84,23/08/2016 23:00,2016,August,23,Tuesday,23,13,Flagstaff Station
41,24/08/2016 00:00,2016,August,24,Wednesday,0,13,Flagstaff Station
27,24/08/2016 01:00,2016,August,24,Wednesday,1,13,Flagstaff Station
16,24/08/2016 02:00,2016,August,24,Wednesday,2,13,Flagstaff Station
4,24/08/2016 03:00,2016,August,24,Wednesday,3,13,Flagstaff Station
6,24/08/2016 04:00,2016,August,24,Wednesday,4,13,Flagstaff Station
118,24/08/2016 05:00,2016,August,24,Wednesday,5,13,Flagstaff Station
678,24/08/2016 06:00,2016,August,24,Wednesday,6,13,Flagstaff Station
2350,24/08/2016 07:00,2016,August,24,Wednesday,7,13,Flagstaff Station
5060,24/08/2016 08:00,2016,August,24,Wednesday,8,13,Flagstaff Station
2603,24/08/2016 09:00,2016,August,24,Wednesday,9,13,Flagstaff Station
933,24/08/2016 10:00,2016,August,24,Wednesday,10,13,Flagstaff Station
805,24/08/2016 11:00,2016,August,24,Wednesday,11,13,Flagstaff Station
1200,24/08/2016 12:00,2016,August,24,Wednesday,12,13,Flagstaff Station
1330,24/08/2016 13:00,2016,August,24,Wednesday,13,13,Flagstaff Station
1032,24/08/2016 14:00,2016,August,24,Wednesday,14,13,Flagstaff Station
1329,24/08/2016 15:00,2016,August,24,Wednesday,15,13,Flagstaff Station
2440,24/08/2016 16:00,2016,August,24,Wednesday,16,13,Flagstaff Station
3988,24/08/2016 17:00,2016,August,24,Wednesday,17,13,Flagstaff Station
1862,24/08/2016 18:00,2016,August,24,Wednesday,18,13,Flagstaff Station
641,24/08/2016 19:00,2016,August,24,Wednesday,19,13,Flagstaff Station
385,24/08/2016 20:00,2016,August,24,Wednesday,20,13,Flagstaff Station
235,24/08/2016 21:00,2016,August,24,Wednesday,21,13,Flagstaff Station
170,24/08/2016 22:00,2016,August,24,Wednesday,22,13,Flagstaff Station
99,24/08/2016 23:00,2016,August,24,Wednesday,23,13,Flagstaff Station
40,25/08/2016 00:00,2016,August,25,Thursday,0,13,Flagstaff Station
15,25/08/2016 01:00,2016,August,25,Thursday,1,13,Flagstaff Station
15,25/08/2016 02:00,2016,August,25,Thursday,2,13,Flagstaff Station
10,25/08/2016 03:00,2016,August,25,Thursday,3,13,Flagstaff Station
19,25/08/2016 04:00,2016,August,25,Thursday,4,13,Flagstaff Station
126,25/08/2016 05:00,2016,August,25,Thursday,5,13,Flagstaff Station
